timestamp,_data_0,_data_1,_data_2,_data_3,_data_4,_data_5,_data_6
5000000,0.034962333738803864,-0.008749880827963352,0.013384507969021797,-1.37959623336792,-56.826072692871094,103.05194091796875,0.008854065090417862
6000000,0.00763234356418252,-0.0162995345890522,0.0011031603207811713,-1.044484257698059,-3.871901273727417,0.0,0.008854065090417862
7000000,0.004878055304288864,-0.019220929592847824,-0.00965945329517126,-1.024109959602356,26.6817569732666,0.0,0.008854065090417862
8000000,0.004237482789903879,0.022362032905220985,0.010170228779315948,-0.9819980263710022,24.45598793029785,0.0,0.008854065090417862
9000000,0.0054960050620138645,-0.02032575011253357,0.004683077801018953,-1.0256876945495605,-12.97459602355957,0.0,0.008854065090417862
10000000,0.0035986232105642557,0.02354496344923973,0.0035549516323953867,-0.9854801297187805,8.585988998413086,0.0,0.008854065090417862
20000000,0.001402231864631176,-0.01631181873381138,0.0032597763929516077,-1.0081665515899658,-11.301193237304688,65.95958709716797,0.005931701511144638
21000000,0.0016603179974481463,-0.018991047516465187,0.005271188449114561,-1.008305549621582,-15.51262092590332,21.44734764099121,0.002326583955436945
22000000,0.0017029683804139495,-0.019449397921562195,0.005058845039457083,-1.0083180665969849,-14.57973861694336,11.447094917297363,0.0013807297218590975
23000000,3.3183701038360596,0.030534042045474052,-0.0058026560582220554,0.9031419157981873,-10.76011848449707,0.0,0.0013807297218590975
24000000,3.3175036907196045,0.02954275533556938,-0.012035242281854153,0.9062619209289551,-22.165189743041992,0.0,0.0013807297218590975
25000000,3.3238072395324707,0.03329206258058548,-0.017940767109394073,0.8945658802986145,-28.319793701171875,0.0,0.0013807297218590975
26000000,3.330317258834839,0.03680533543229103,-0.02388201281428337,0.8836673498153687,-32.978477478027344,0.0,0.0013807297218590975
556000000,3.5785434246063232,0.4401046931743622,-0.4481165111064911,-0.22754371166229248,-45.51679992675781,628.2532958984375,0.04522705078125
