timestamp,_data_0,_data_1,_data_2,_data_3,_data_4,_data_5,_data_6
9000000,7.730350240165316e-18,0.0025464047212153673,0.0015206283424049616,-1.0,30.844247817993164,0.0,0.0
10000000,7.730350240165316e-18,0.0025464047212153673,0.0015206283424049616,-1.0,30.844247817993164,0.0,0.0
11000000,0.0002580605505499989,2.9402714062598534e-05,6.116383883636445e-05,0.0,64.32544708251953,0.0,0.0
12000000,0.0003005311300512403,3.334187204018235e-05,6.743812264176086e-05,0.0,63.69189453125,0.0,0.0
13000000,0.0003005311300512403,3.334187204018235e-05,6.743812264176086e-05,0.0,63.69189453125,0.0,0.0
14000000,0.00037508600507862866,4.024584632134065e-05,7.840580656193197e-05,0.0,62.828487396240234,0.12693029642105103,0.0004658603575080633
15000000,0.0003713365877047181,3.9843725971877575e-05,7.762260793242604e-05,0.0,62.82854461669922,0.566718339920044,0.0012644004309549928
16000000,0.0003713365877047181,3.9843725971877575e-05,7.762260793242604e-05,0.0,62.82854461669922,0.5661078095436096,0.0012633133446797729
17000000,0.00036394692142494023,3.9051119529176503e-05,7.607887528138235e-05,0.0,62.82866668701172,0.5654793381690979,0.0012633133446797729
18000000,0.0003603074001148343,3.8660749851260334e-05,7.531855953857303e-05,0.0,62.828731536865234,0.5648571848869324,0.0012611389392986894
19000000,0.0003603074001148343,3.8660749851260334e-05,7.531855953857303e-05,0.0,62.828731536865234,0.5642412304878235,0.0012611389392986894
20000000,0.00035313720582053065,3.7891681131441146e-05,7.38206654204987e-05,0.0,62.828857421875,0.5636314749717712,0.0012600517366081476
21000000,0.0003496058052405715,3.751290205400437e-05,7.308292697416618e-05,0.0,62.82891845703125,0.5630277395248413,0.0012589645339176059
22000000,0.0003496058052405715,3.751290205400437e-05,7.308292697416618e-05,0.0,62.82891845703125,0.5624300837516785,0.0012589645339176059
23000000,3.309826612472534,0.10161545127630234,-0.02127297781407833,0.6768301129341125,-11.823988914489746,369.65252685546875,0.08892334252595901
24000000,3.3176233768463135,0.10847834497690201,-0.0205922182649374,0.6558146476745605,-10.748451232910156,32.5931396484375,0.017951659858226776
25000000,3.325417995452881,0.11533908545970917,-0.019911855459213257,0.6349043250083923,-9.794856071472168,32.596431732177734,0.017986450344324112
26000000,3.3332111835479736,0.12219821661710739,-0.019231924787163734,0.6140967607498169,-8.944018363952637,32.599754333496094,0.01800384558737278
27000000,3.341002941131592,0.12905579805374146,-0.018552416935563087,0.593390941619873,-8.180510520935059,32.602943420410156,0.018021240830421448
28000000,3.3487935066223145,0.13591188192367554,-0.01787332259118557,0.5727860331535339,-7.491787910461426,32.60599899291992,0.018056029453873634
29000000,3.3565826416015625,0.1427665501832962,-0.017194634303450584,0.5522810220718384,-6.867557048797607,32.60892105102539,0.018073424696922302
30000000,3.364370822906494,0.14961986243724823,-0.016516342759132385,0.5318750143051147,-6.299302577972412,32.6117057800293,0.01809081993997097
31000000,3.372157573699951,0.1564718782901764,-0.015838442370295525,0.5115671753883362,-5.779923439025879,32.614356994628906,0.018125610426068306
32000000,3.379943370819092,0.16332265734672546,-0.015160921029746532,0.49135661125183105,-5.303455829620361,32.61687469482422,0.018143005669116974
33000000,3.387728214263916,0.17017227411270142,-0.014483773149549961,0.47124236822128296,-4.8648576736450195,32.619258880615234,0.01817779615521431
34000000,3.3955118656158447,0.17702077329158783,-0.01380698848515749,0.4512236714363098,-4.459836959838867,32.62150573730469,0.01819518953561783
35000000,3.403294801712036,0.18386822938919067,-0.013130559585988522,0.4312995672225952,-4.08472204208374,32.62361526489258,0.018229980021715164
36000000,3.411076545715332,0.19071471691131592,-0.01245447900146246,0.4114692807197571,-3.736351728439331,32.62559127807617,0.0182647705078125
37000000,3.4188578128814697,0.19756028056144714,-0.011778736487030983,0.39173194766044617,-3.4119911193847656,32.6274299621582,0.018282165750861168
38000000,3.426638126373291,0.20440497994422913,-0.011103324592113495,0.372086763381958,-3.1092638969421387,32.62913513183594,0.018316956236958504
39000000,3.434417724609375,0.21124890446662903,-0.010428235866129398,0.35253283381462097,-2.826094150543213,32.63070297241211,0.01835174486041069
40000000,3.4421966075897217,0.21809208393096924,-0.009753460995852947,0.33306941390037537,-2.560661792755127,32.63213348388672,0.018369140103459358
41000000,3.44997501373291,0.22493460774421692,-0.009078992530703545,0.3136956989765167,-2.311363935470581,32.633426666259766,0.018403930589556694
42000000,3.4577527046203613,0.23177652060985565,-0.008404822088778019,0.2944108545780182,-2.076784610748291,32.634586334228516,0.01843872107565403
43000000,3.4655301570892334,0.2386178821325302,-0.007730941288173199,0.2752141058444977,-1.8556673526763916,32.63560485839844,0.018473511561751366
44000000,3.473306894302368,0.24545878171920776,-0.0070573422126472,0.2561047077178955,-1.646893858909607,32.63648986816406,0.018508300185203552
45000000,3.481083393096924,0.2522992491722107,-0.006384016014635563,0.2370818704366684,-1.4494658708572388,32.637237548828125,0.018543090671300888
46000000,3.4888594150543213,0.25913935899734497,-0.005710955709218979,0.21814481914043427,-1.2624893188476562,32.63784408569336,0.018577881157398224
47000000,3.4966354370117188,0.26597920060157776,-0.005038151983171701,0.19929282367229462,-1.0851613283157349,32.6383171081543,0.01863006502389908
48000000,3.504410982131958,0.27281880378723145,-0.004365597851574421,0.18052510917186737,-0.9167585968971252,32.63865280151367,0.018664855509996414
49000000,3.5121865272521973,0.2796582281589508,-0.003693284234032035,0.16184097528457642,-0.7566282153129578,32.63884735107422,0.018717041239142418
50000000,3.5199618339538574,0.286497563123703,-0.0030212036799639463,0.14323967695236206,-0.6041789650917053,32.63890838623047,0.018751831725239754
51000000,3.5277371406555176,0.2933368384838104,-0.002349347807466984,0.12472047656774521,-0.4588746726512909,32.63882827758789,0.01878662034869194
52000000,3.5358691215515137,0.29850655794143677,-0.0018262963276356459,0.11134317517280579,-0.35053756833076477,30.889190673828125,0.018160400912165642
53000000,3.544520378112793,0.3012380599975586,-0.0006370116607286036,0.10540033131837845,-0.12116007506847382,30.60908317565918,0.018056029453873634
54000000,3.5536279678344727,0.3020096719264984,-0.0006391509086824954,0.10540739446878433,-0.12125636637210846,27.706008911132812,0.016907958313822746
55000000,3.5627355575561523,0.302781343460083,-0.0006412689108401537,0.10541433840990067,-0.12134811282157898,27.701736450195312,0.016907958313822746
