timestamp,_header_stamp_sec,_header_stamp_nanosec,_header_frame_id,_contacts_0_collision1_id,_contacts_0_collision1_name,_contacts_0_collision1_type,_contacts_0_collision2_id,_contacts_0_collision2_name,_contacts_0_collision2_type,_contacts_0_positions_0_x,_contacts_0_positions_0_y,_contacts_0_positions_0_z,_contacts_0_positions_1_x,_contacts_0_positions_1_y,_contacts_0_positions_1_z,_contacts_0_normals_0_x,_contacts_0_normals_0_y,_contacts_0_normals_0_z,_contacts_0_normals_1_x,_contacts_0_normals_1_y,_contacts_0_normals_1_z,_contacts_0_depths_0,_contacts_0_depths_1,_contacts_0_wrenches_0_header_stamp_sec,_contacts_0_wrenches_0_header_stamp_nanosec,_contacts_0_wrenches_0_header_frame_id,_contacts_0_wrenches_0_body_1_name_data,_contacts_0_wrenches_0_body_1_id_data,_contacts_0_wrenches_0_body_2_name_data,_contacts_0_wrenches_0_body_2_id_data,_contacts_0_wrenches_0_body_1_wrench_force_x,_contacts_0_wrenches_0_body_1_wrench_force_y,_contacts_0_wrenches_0_body_1_wrench_force_z,_contacts_0_wrenches_0_body_1_wrench_torque_x,_contacts_0_wrenches_0_body_1_wrench_torque_y,_contacts_0_wrenches_0_body_1_wrench_torque_z,_contacts_0_wrenches_0_body_2_wrench_force_x,_contacts_0_wrenches_0_body_2_wrench_force_y,_contacts_0_wrenches_0_body_2_wrench_force_z,_contacts_0_wrenches_0_body_2_wrench_torque_x,_contacts_0_wrenches_0_body_2_wrench_torque_y,_contacts_0_wrenches_0_body_2_wrench_torque_z,_contacts_0_wrenches_1_header_stamp_sec,_contacts_0_wrenches_1_header_stamp_nanosec,_contacts_0_wrenches_1_header_frame_id,_contacts_0_wrenches_1_body_1_name_data,_contacts_0_wrenches_1_body_1_id_data,_contacts_0_wrenches_1_body_2_name_data,_contacts_0_wrenches_1_body_2_id_data,_contacts_0_wrenches_1_body_1_wrench_force_x,_contacts_0_wrenches_1_body_1_wrench_force_y,_contacts_0_wrenches_1_body_1_wrench_force_z,_contacts_0_wrenches_1_body_1_wrench_torque_x,_contacts_0_wrenches_1_body_1_wrench_torque_y,_contacts_0_wrenches_1_body_1_wrench_torque_z,_contacts_0_wrenches_1_body_2_wrench_force_x,_contacts_0_wrenches_1_body_2_wrench_force_y,_contacts_0_wrenches_1_body_2_wrench_force_z,_contacts_0_wrenches_1_body_2_wrench_torque_x,_contacts_0_wrenches_1_body_2_wrench_torque_y,_contacts_0_wrenches_1_body_2_wrench_torque_z,_contacts_0_positions_2_x,_contacts_0_positions_2_y,_contacts_0_positions_2_z,_contacts_0_positions_3_x,_contacts_0_positions_3_y,_contacts_0_positions_3_z,_contacts_0_normals_2_x,_contacts_0_normals_2_y,_contacts_0_normals_2_z,_contacts_0_normals_3_x,_contacts_0_normals_3_y,_contacts_0_normals_3_z,_contacts_0_depths_2,_contacts_0_depths_3,_contacts_0_wrenches_2_header_stamp_sec,_contacts_0_wrenches_2_header_stamp_nanosec,_contacts_0_wrenches_2_header_frame_id,_contacts_0_wrenches_2_body_1_name_data,_contacts_0_wrenches_2_body_1_id_data,_contacts_0_wrenches_2_body_2_name_data,_contacts_0_wrenches_2_body_2_id_data,_contacts_0_wrenches_2_body_1_wrench_force_x,_contacts_0_wrenches_2_body_1_wrench_force_y,_contacts_0_wrenches_2_body_1_wrench_force_z,_contacts_0_wrenches_2_body_1_wrench_torque_x,_contacts_0_wrenches_2_body_1_wrench_torque_y,_contacts_0_wrenches_2_body_1_wrench_torque_z,_contacts_0_wrenches_2_body_2_wrench_force_x,_contacts_0_wrenches_2_body_2_wrench_force_y,_contacts_0_wrenches_2_body_2_wrench_force_z,_contacts_0_wrenches_2_body_2_wrench_torque_x,_contacts_0_wrenches_2_body_2_wrench_torque_y,_contacts_0_wrenches_2_body_2_wrench_torque_z,_contacts_0_wrenches_3_header_stamp_sec,_contacts_0_wrenches_3_header_stamp_nanosec,_contacts_0_wrenches_3_header_frame_id,_contacts_0_wrenches_3_body_1_name_data,_contacts_0_wrenches_3_body_1_id_data,_contacts_0_wrenches_3_body_2_name_data,_contacts_0_wrenches_3_body_2_id_data,_contacts_0_wrenches_3_body_1_wrench_force_x,_contacts_0_wrenches_3_body_1_wrench_force_y,_contacts_0_wrenches_3_body_1_wrench_force_z,_contacts_0_wrenches_3_body_1_wrench_torque_x,_contacts_0_wrenches_3_body_1_wrench_torque_y,_contacts_0_wrenches_3_body_1_wrench_torque_z,_contacts_0_wrenches_3_body_2_wrench_force_x,_contacts_0_wrenches_3_body_2_wrench_force_y,_contacts_0_wrenches_3_body_2_wrench_force_z,_contacts_0_wrenches_3_body_2_wrench_torque_x,_contacts_0_wrenches_3_body_2_wrench_torque_y,_contacts_0_wrenches_3_body_2_wrench_torque_z,_contacts_0_positions_4_x,_contacts_0_positions_4_y,_contacts_0_positions_4_z,_contacts_0_positions_5_x,_contacts_0_positions_5_y,_contacts_0_positions_5_z,_contacts_0_normals_4_x,_contacts_0_normals_4_y,_contacts_0_normals_4_z,_contacts_0_normals_5_x,_contacts_0_normals_5_y,_contacts_0_normals_5_z,_contacts_0_depths_4,_contacts_0_depths_5,_contacts_0_wrenches_4_header_stamp_sec,_contacts_0_wrenches_4_header_stamp_nanosec,_contacts_0_wrenches_4_header_frame_id,_contacts_0_wrenches_4_body_1_name_data,_contacts_0_wrenches_4_body_1_id_data,_contacts_0_wrenches_4_body_2_name_data,_contacts_0_wrenches_4_body_2_id_data,_contacts_0_wrenches_4_body_1_wrench_force_x,_contacts_0_wrenches_4_body_1_wrench_force_y,_contacts_0_wrenches_4_body_1_wrench_force_z,_contacts_0_wrenches_4_body_1_wrench_torque_x,_contacts_0_wrenches_4_body_1_wrench_torque_y,_contacts_0_wrenches_4_body_1_wrench_torque_z,_contacts_0_wrenches_4_body_2_wrench_force_x,_contacts_0_wrenches_4_body_2_wrench_force_y,_contacts_0_wrenches_4_body_2_wrench_force_z,_contacts_0_wrenches_4_body_2_wrench_torque_x,_contacts_0_wrenches_4_body_2_wrench_torque_y,_contacts_0_wrenches_4_body_2_wrench_torque_z,_contacts_0_wrenches_5_header_stamp_sec,_contacts_0_wrenches_5_header_stamp_nanosec,_contacts_0_wrenches_5_header_frame_id,_contacts_0_wrenches_5_body_1_name_data,_contacts_0_wrenches_5_body_1_id_data,_contacts_0_wrenches_5_body_2_name_data,_contacts_0_wrenches_5_body_2_id_data,_contacts_0_wrenches_5_body_1_wrench_force_x,_contacts_0_wrenches_5_body_1_wrench_force_y,_contacts_0_wrenches_5_body_1_wrench_force_z,_contacts_0_wrenches_5_body_1_wrench_torque_x,_contacts_0_wrenches_5_body_1_wrench_torque_y,_contacts_0_wrenches_5_body_1_wrench_torque_z,_contacts_0_wrenches_5_body_2_wrench_force_x,_contacts_0_wrenches_5_body_2_wrench_force_y,_contacts_0_wrenches_5_body_2_wrench_force_z,_contacts_0_wrenches_5_body_2_wrench_torque_x,_contacts_0_wrenches_5_body_2_wrench_torque_y,_contacts_0_wrenches_5_body_2_wrench_torque_z
8000000,0,8000000,,180,Archimede::Archimede_fr_wheel_link::Archimede_fr_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.60966339864218,43.559663012879724,337.2811507966878,-38.61136056210173,43.557963633858016,337.28111268190577,-0.025612428039764056,0.03303148122368736,0.999126080521411,-0.04054845450483007,0.018089055453500636,0.9990138181777416,7.704438001320246e-06,4.166315124169706e-05,0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0,,0,110.58915898922362,-441.38201777299116,364.1010923075408,0.0,0.0,0.0,-110.58915898922362,441.38201777299116,-364.1010923075408,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000000,0,9000000,,180,Archimede::Archimede_fr_wheel_link::Archimede_fr_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.609663411336925,43.55966302557462,337.28115079594266,-38.61136060761663,43.55796361368992,337.2811126804236,-0.025612428039764056,0.03303148122368736,0.999126080521411,-0.04054845450483007,0.018089055453500636,0.9990138181777416,7.287860777544123e-06,4.124721212746263e-05,0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0,,0,13.77024196566568,-54.89027142478302,45.27417482384364,0.0,0.0,0.0,-13.77024196566568,54.89027142478302,-45.27417482384364,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000000,0,10000000,,180,Archimede::Archimede_fr_wheel_link::Archimede_fr_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.60966342650609,43.559663040743985,337.2811507950523,-38.61136065845174,43.557963593146766,337.2811126787322,-0.025612428039764056,0.03303148122368736,0.999126080521411,-0.04054845450483007,0.018089055453500636,0.9990138181777416,6.874717165106532e-06,4.083482608310817e-05,0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0,,0,13.754132698918056,-54.88025849492721,45.27013256193112,0.0,0.0,0.0,-13.754132698918056,54.88025849492721,-45.27013256193112,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11000000,0,11000000,,180,Archimede::Archimede_fr_wheel_link::Archimede_fr_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.6096634441829,43.559663058421016,337.28115079401476,-38.611360715881844,43.55796357101861,337.28111267680185,-0.025612428039764056,0.03303148122368736,0.999126080521411,-0.04054845450483007,0.018089055453500636,0.9990138181777416,6.465527453216901e-06,4.042656393465904e-05,0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0,,0,13.7541840397415,-54.88047362116416,45.270309180773666,0.0,0.0,0.0,-13.7541840397415,54.88047362116416,-45.270309180773666,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12000000,0,12000000,,180,Archimede::Archimede_fr_wheel_link::Archimede_fr_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.60966346436675,43.559663078605126,337.2811507928301,-38.611360779906356,43.55796354730482,337.2811126746326,-0.025612428039764056,0.03303148122368736,0.999126080521411,-0.04054845450483007,0.018089055453500636,0.9990138181777416,6.0602503719497635e-06,4.0022384351245936e-05,0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0,,0,13.754235956824363,-54.88068710232284,45.27048414460958,0.0,0.0,0.0,-13.754235956824363,54.88068710232284,-45.27048414460958,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13000000,0,13000000,,180,Archimede::Archimede_fr_wheel_link::Archimede_fr_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.60966348705699,43.55966310129567,337.28115079149825,-38.61136085052462,43.55796352200478,337.2811126722244,-0.025612428039764056,0.03303148122368736,0.999126080521411,-0.04054845450483007,0.018089055453500636,0.9990138181777416,5.658845165180547e-06,3.9622246516921034e-05,0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0,,0,13.765968897222528,-54.88610968821866,45.23875534186847,0.0,0.0,0.0,-13.765968897222528,54.88610968821866,-45.23875534186847,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14000000,0,14000000,,180,Archimede::Archimede_fr_wheel_link::Archimede_fr_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.60966351163697,43.55966312587594,337.2811507900555,-38.61136092609081,43.55796349553228,337.2811126696366,-0.025612428039764056,0.03303148122368736,0.999126080521411,-0.04054845450483007,0.018089055453500636,0.9990138181777416,5.261312694307934e-06,3.9226110111492685e-05,0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0,,0,13.80649454565458,-54.9043748869272,45.128392602530994,0.0,0.0,0.0,-13.80649454565458,54.9043748869272,-45.128392602530994,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15000000,0,15000000,,180,Archimede::Archimede_fr_wheel_link::Archimede_fr_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.60966353597142,43.55966315021071,337.2811507886272,-38.611361000903976,43.55796346932243,337.28111266707464,-0.025612428039764056,0.03303148122368736,0.999126080521411,-0.04054845450483007,0.018089055453500636,0.9990138181777416,4.8677551373908096e-06,3.883393476798724e-05,0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0,,0,13.806490207068617,-54.90455687764977,45.128715294379894,0.0,0.0,0.0,-13.806490207068617,54.90455687764977,-45.128715294379894,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16000000,0,16000000,,180,Archimede::Archimede_fr_wheel_link::Archimede_fr_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.609663560062685,43.55966317430228,337.2811507872131,-38.61136107497121,43.5579634433728,337.2811126645382,-0.025612428039764056,0.03303148122368736,0.999126080521411,-0.04054845450483007,0.018089055453500636,0.9990138181777416,4.478133035082452e-06,3.84456811532291e-05,0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0,,0,13.806482567449972,-54.90473628627345,45.129041335632756,0.0,0.0,0.0,-13.806482567449972,54.90473628627345,-45.129041335632756,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17000000,0,17000000,,180,Archimede::Archimede_fr_wheel_link::Archimede_fr_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.609663583913196,43.559663198153096,337.28115078581317,-38.61136114829996,43.55796341768078,337.2811126620271,-0.025612428039764056,0.03303148122368736,0.999126080521411,-0.04054845450483007,0.018089055453500636,0.9990138181777416,4.092407131420493e-06,3.80613101486349e-05,0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0,,0,13.806475004861781,-54.90491390772435,45.12936412140337,0.0,0.0,0.0,-13.806475004861781,54.90491390772435,-45.12936412140337,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
