timestamp,_header_stamp_sec,_header_stamp_nanosec,_header_frame_id,_contacts_0_collision1_id,_contacts_0_collision1_name,_contacts_0_collision1_type,_contacts_0_collision2_id,_contacts_0_collision2_name,_contacts_0_collision2_type,_contacts_0_positions_0_x,_contacts_0_positions_0_y,_contacts_0_positions_0_z,_contacts_0_normals_0_x,_contacts_0_normals_0_y,_contacts_0_normals_0_z,_contacts_0_depths_0,_contacts_0_wrenches_0_header_stamp_sec,_contacts_0_wrenches_0_header_stamp_nanosec,_contacts_0_wrenches_0_header_frame_id,_contacts_0_wrenches_0_body_1_name_data,_contacts_0_wrenches_0_body_1_id_data,_contacts_0_wrenches_0_body_2_name_data,_contacts_0_wrenches_0_body_2_id_data,_contacts_0_wrenches_0_body_1_wrench_force_x,_contacts_0_wrenches_0_body_1_wrench_force_y,_contacts_0_wrenches_0_body_1_wrench_force_z,_contacts_0_wrenches_0_body_1_wrench_torque_x,_contacts_0_wrenches_0_body_1_wrench_torque_y,_contacts_0_wrenches_0_body_1_wrench_torque_z,_contacts_0_wrenches_0_body_2_wrench_force_x,_contacts_0_wrenches_0_body_2_wrench_force_y,_contacts_0_wrenches_0_body_2_wrench_force_z,_contacts_0_wrenches_0_body_2_wrench_torque_x,_contacts_0_wrenches_0_body_2_wrench_torque_y,_contacts_0_wrenches_0_body_2_wrench_torque_z,_contacts_0_positions_1_x,_contacts_0_positions_1_y,_contacts_0_positions_1_z,_contacts_0_normals_1_x,_contacts_0_normals_1_y,_contacts_0_normals_1_z,_contacts_0_depths_1,_contacts_0_wrenches_1_header_stamp_sec,_contacts_0_wrenches_1_header_stamp_nanosec,_contacts_0_wrenches_1_header_frame_id,_contacts_0_wrenches_1_body_1_name_data,_contacts_0_wrenches_1_body_1_id_data,_contacts_0_wrenches_1_body_2_name_data,_contacts_0_wrenches_1_body_2_id_data,_contacts_0_wrenches_1_body_1_wrench_force_x,_contacts_0_wrenches_1_body_1_wrench_force_y,_contacts_0_wrenches_1_body_1_wrench_force_z,_contacts_0_wrenches_1_body_1_wrench_torque_x,_contacts_0_wrenches_1_body_1_wrench_torque_y,_contacts_0_wrenches_1_body_1_wrench_torque_z,_contacts_0_wrenches_1_body_2_wrench_force_x,_contacts_0_wrenches_1_body_2_wrench_force_y,_contacts_0_wrenches_1_body_2_wrench_force_z,_contacts_0_wrenches_1_body_2_wrench_torque_x,_contacts_0_wrenches_1_body_2_wrench_torque_y,_contacts_0_wrenches_1_body_2_wrench_torque_z
18000000,0,18000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81943186823053,44.386317540111634,337.2653078774554,-0.03800064167972506,0.030075374163632672,0.9988250212629071,5.138522711577165e-05,0,0,,,0,,0,-13.773616219678342,54.90124456554561,43.1716048067223,0.0,0.0,0.0,13.773616219678342,-54.90124456554561,-43.1716048067223,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19000000,0,19000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.8194319434255,44.38631750701658,337.26530787559113,-0.03800064167972506,0.030075374163632672,0.9988250212629071,5.0871464595744764e-05,0,0,,,0,,0,-13.773726008856539,54.901404960397095,43.17230364883196,0.0,0.0,0.0,13.773726008856539,-54.901404960397095,-43.17230364883196,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20000000,0,20000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81943201786838,44.38631747425117,337.2653078737455,-0.03800064167972506,0.030075374163632672,0.9988250212629071,5.036283963809342e-05,0,0,,,0,,0,-13.773834701084656,54.90156374927294,43.17299550392486,0.0,0.0,0.0,13.773834701084656,-54.90156374927294,-43.17299550392486,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21000000,0,21000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81943209156666,44.38631744181212,337.26530787191837,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.985930095077752e-05,0,0,,,0,,0,-13.7739423062016,54.901720951926826,43.17368043414373,0.0,0.0,0.0,13.7739423062016,-54.901720951926826,-43.17368043414373,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22000000,0,22000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.8194321645278,44.38631740969615,337.2653078701096,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.936079758487144e-05,0,0,,,0,,0,250.41291454712217,-246.7974906803657,467.9824265593868,0.0,0.0,0.0,-250.41291454712217,246.7974906803657,-467.9824265593868,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23000000,0,23000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81938079103879,44.386236544379074,337.2653122595473,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.886696954262139e-05,0,0,,,0,,0,30.01588249867266,-5.548431203642748,31.877363274739608,0.0,0.0,0.0,-30.01588249867266,5.548431203642748,-31.877363274739608,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
24000000,0,24000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.819324089435064,44.386151360016996,337.26531698174466,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.8377341867342216e-05,0,0,,,0,,0,30.013181647214793,-5.545603973470239,31.874465172501456,0.0,0.0,0.0,-30.013181647214793,5.545603973470239,-31.874465172501456,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25000000,0,25000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81926206143028,44.38606185817727,337.2653220365893,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.789270070618134e-05,0,0,,,0,,0,30.012808036503927,-5.546249087237257,31.876350911004018,0.0,0.0,0.0,-30.012808036503927,5.546249087237257,-31.876350911004018,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
26000000,0,26000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81919470834148,44.38596803996758,337.26532742399775,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.741299243621322e-05,0,0,,,0,,0,30.01247251156,-5.546852725076466,31.878183484371675,0.0,0.0,0.0,-30.01247251156,5.546852725076466,-31.878183484371675,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27000000,0,27000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.819122031432684,44.385869906453145,337.26533314388985,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.693816394275853e-05,0,0,,,0,,0,30.01217474787139,-5.547414836450017,31.879962538335285,0.0,0.0,0.0,-30.01217474787139,5.547414836450017,-31.879962538335285,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28000000,0,28000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81904403191506,44.385767458656815,337.2653391961886,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.646816244527341e-05,0,0,,,0,,0,30.011914444691765,-5.547935447514664,31.881687801728948,0.0,0.0,0.0,-30.011914444691765,5.547935447514664,-31.881687801728948,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
