timestamp,_data_0,_data_1,_data_2,_data_3,_data_4,_data_5,_data_6,_data_7,_data_8,_data_9,_data_10,_data_11
9000000,-20.845611572265625,129.6451873779297,358.0923767089844,12.316292762756348,-10.545166015625,4.440785884857178,64.5760726928711,115.93341064453125,357.577880859375,1.1757822036743164,-16.0399112701416,4.893969535827637
10000000,-4.245540618896484,14.45880126953125,20.499902725219727,1.3735861778259277,0.18705791234970093,0.15100054442882538,-7.83789587020874,-12.735310554504395,20.584138870239258,-1.1116102933883667,0.8367912173271179,0.09291737526655197
11000000,-5.730339050292969,-28.498777389526367,43.411678314208984,-2.707383871078491,-0.08090676367282867,-0.40630581974983215,-25.555274963378906,-15.111856460571289,42.99011993408203,-1.9652739763259888,1.8358116149902344,-0.5187015533447266
12000000,-1.567030429840088,-28.143463134765625,44.88905334472656,-2.67362904548645,-0.5013951063156128,-0.4057007431983948,-22.39872932434082,-17.749217987060547,44.64078140258789,-2.2372002601623535,1.5132793188095093,-0.5188480615615845
13000000,2.763200044631958,-24.199451446533203,43.134273529052734,-2.298947811126709,-0.8712302446365356,-0.34184035658836365,-16.491899490356445,-18.036296844482422,43.08739471435547,-2.233563184738159,0.9886500239372253,-0.4413892328739166
14000000,5.335935115814209,-20.865447998046875,42.84316635131836,-1.98221755027771,-1.106227993965149,-0.2932148277759552,-12.310328483581543,-17.483579635620117,42.920345306396484,-2.175682783126831,0.6002051830291748,-0.3808666467666626
15000000,6.428635120391846,-18.446496963500977,42.72775650024414,-1.7524170875549316,-1.206264615058899,-0.25867927074432373,-9.829054832458496,-16.535903930664062,42.86274719238281,-2.084085702896118,0.36843594908714294,-0.3373383581638336
16000000,6.984664440155029,-16.71636962890625,42.781105041503906,-1.58805513381958,-1.2593616247177124,-0.23441731929779053,-8.219024658203125,-15.696025848388672,42.947967529296875,-2.0055744647979736,0.2157791256904602,-0.306549996137619
17000000,7.334026336669922,-15.369462966918945,42.872982025146484,-1.4600989818572998,-1.293830394744873,-0.2156425267457962,-7.0266499519348145,-14.982161521911621,43.06114196777344,-1.9396194219589233,0.1018243208527565,-0.28265950083732605
18000000,7.637518405914307,-14.182947158813477,42.96609115600586,-1.3473799228668213,-1.323975682258606,-0.19909939169883728,-5.979766845703125,-14.349996566772461,43.172821044921875,-1.8813673257827759,0.0016043209470808506,-0.2616090476512909
19000000,8.305429458618164,-12.579119682312012,43.01134490966797,-1.1950163841247559,-1.3870437145233154,-0.17649239301681519,-4.379036903381348,-13.678826332092285,43.25394821166992,-1.8183469772338867,-0.1497267484664917,-0.23302392661571503
20000000,7.40799617767334,12.219112396240234,39.54331970214844,1.160815715789795,-1.2355234622955322,0.16567765176296234,12.547849655151367,4.483344554901123,39.87869644165039,-0.05095496401190758,-1.6899293661117554,0.20737071335315704
21000000,7.4241557121276855,13.5819730758667,41.2349967956543,1.2902873754501343,-1.269887089729309,0.1874379813671112,13.462424278259277,5.483285427093506,41.57655334472656,0.016005920246243477,-1.8048356771469116,0.23430700600147247
22000000,7.361156463623047,13.935907363891602,41.3326530456543,1.323911190032959,-1.2659273147583008,0.19253093004226685,13.663604736328125,5.781325817108154,41.67333221435547,0.042460255324840546,-1.825537919998169,0.24080999195575714
23000000,7.361156463623047,13.935907363891602,41.3326530456543,1.323911190032959,-1.2659273147583008,0.19253093004226685,13.663658142089844,5.781155109405518,41.67333984375,0.042439475655555725,-1.8255385160446167,0.24080932140350342
24000000,7.361156463623047,13.935907363891602,41.3326530456543,1.323911190032959,-1.2659273147583008,0.19253093004226685,13.663658142089844,5.781155109405518,41.67333984375,0.042439475655555725,-1.8255385160446167,0.24080932140350342
25000000,7.361156463623047,13.935907363891602,41.3326530456543,1.323911190032959,-1.2659273147583008,0.19253093004226685,13.663658142089844,5.781155109405518,41.67333984375,0.042439475655555725,-1.8255385160446167,0.24080932140350342
26000000,7.361156463623047,13.935907363891602,41.3326530456543,1.323911190032959,-1.2659273147583008,0.19253093004226685,13.663658142089844,5.781155109405518,41.67333984375,0.042439475655555725,-1.8255385160446167,0.24080932140350342
81000000,-132.93206787109375,-4.587461471557617,1030.86865234375,-0.43580883741378784,-44.41878890991211,-0.23852743208408356,-131.7516632080078,116.49578094482422,1024.4278564453125,-31.53311538696289,-31.28426742553711,-0.4824579060077667
82000000,1.7936352491378784,-0.001976627390831709,13.623688697814941,-0.00018777960212901235,-0.2887393534183502,-1.723367859085556e-05,0.8219513893127441,-0.9134783148765564,13.686196327209473,-0.20314756035804749,-0.20518112182617188,-0.001494348980486393
83000000,6.330094337463379,-0.010157148353755474,49.83878707885742,-0.0009649290586821735,-1.3397916555404663,-0.00015128754603210837,2.8404698371887207,-3.181128740310669,50.057838439941406,-0.9426892995834351,-0.9520138502120972,-0.00700864614918828
84000000,6.1934075355529785,-0.014152579009532928,48.933780670166016,-0.0013444949872791767,-1.3080151081085205,-0.0002092221548082307,2.7705485820770264,-3.1110198497772217,49.14793014526367,-0.9206064939498901,-0.9291616082191467,-0.006920095067471266
85000000,6.16163444519043,-0.018316682428121567,48.92936706542969,-0.0017400848446413875,-1.30496084690094,-0.00027078145649284124,2.7452385425567627,-3.0917274951934814,49.142181396484375,-0.918729305267334,-0.92672199010849,-0.006981967948377132
