timestamp,_header_stamp_sec,_header_stamp_nanosec,_header_frame_id,_contacts_0_collision1_id,_contacts_0_collision1_name,_contacts_0_collision1_type,_contacts_0_collision2_id,_contacts_0_collision2_name,_contacts_0_collision2_type,_contacts_0_positions_0_x,_contacts_0_positions_0_y,_contacts_0_positions_0_z,_contacts_0_normals_0_x,_contacts_0_normals_0_y,_contacts_0_normals_0_z,_contacts_0_depths_0,_contacts_0_wrenches_0_header_stamp_sec,_contacts_0_wrenches_0_header_stamp_nanosec,_contacts_0_wrenches_0_header_frame_id,_contacts_0_wrenches_0_body_1_name_data,_contacts_0_wrenches_0_body_1_id_data,_contacts_0_wrenches_0_body_2_name_data,_contacts_0_wrenches_0_body_2_id_data,_contacts_0_wrenches_0_body_1_wrench_force_x,_contacts_0_wrenches_0_body_1_wrench_force_y,_contacts_0_wrenches_0_body_1_wrench_force_z,_contacts_0_wrenches_0_body_1_wrench_torque_x,_contacts_0_wrenches_0_body_1_wrench_torque_y,_contacts_0_wrenches_0_body_1_wrench_torque_z,_contacts_0_wrenches_0_body_2_wrench_force_x,_contacts_0_wrenches_0_body_2_wrench_force_y,_contacts_0_wrenches_0_body_2_wrench_force_z,_contacts_0_wrenches_0_body_2_wrench_torque_x,_contacts_0_wrenches_0_body_2_wrench_torque_y,_contacts_0_wrenches_0_body_2_wrench_torque_z,_contacts_0_positions_1_x,_contacts_0_positions_1_y,_contacts_0_positions_1_z,_contacts_0_normals_1_x,_contacts_0_normals_1_y,_contacts_0_normals_1_z,_contacts_0_depths_1,_contacts_0_wrenches_1_header_stamp_sec,_contacts_0_wrenches_1_header_stamp_nanosec,_contacts_0_wrenches_1_header_frame_id,_contacts_0_wrenches_1_body_1_name_data,_contacts_0_wrenches_1_body_1_id_data,_contacts_0_wrenches_1_body_2_name_data,_contacts_0_wrenches_1_body_2_id_data,_contacts_0_wrenches_1_body_1_wrench_force_x,_contacts_0_wrenches_1_body_1_wrench_force_y,_contacts_0_wrenches_1_body_1_wrench_force_z,_contacts_0_wrenches_1_body_1_wrench_torque_x,_contacts_0_wrenches_1_body_1_wrench_torque_y,_contacts_0_wrenches_1_body_1_wrench_torque_z,_contacts_0_wrenches_1_body_2_wrench_force_x,_contacts_0_wrenches_1_body_2_wrench_force_y,_contacts_0_wrenches_1_body_2_wrench_force_z,_contacts_0_wrenches_1_body_2_wrench_torque_x,_contacts_0_wrenches_1_body_2_wrench_torque_y,_contacts_0_wrenches_1_body_2_wrench_torque_z,_contacts_0_positions_2_x,_contacts_0_positions_2_y,_contacts_0_positions_2_z,_contacts_0_normals_2_x,_contacts_0_normals_2_y,_contacts_0_normals_2_z,_contacts_0_depths_2,_contacts_0_wrenches_2_header_stamp_sec,_contacts_0_wrenches_2_header_stamp_nanosec,_contacts_0_wrenches_2_header_frame_id,_contacts_0_wrenches_2_body_1_name_data,_contacts_0_wrenches_2_body_1_id_data,_contacts_0_wrenches_2_body_2_name_data,_contacts_0_wrenches_2_body_2_id_data,_contacts_0_wrenches_2_body_1_wrench_force_x,_contacts_0_wrenches_2_body_1_wrench_force_y,_contacts_0_wrenches_2_body_1_wrench_force_z,_contacts_0_wrenches_2_body_1_wrench_torque_x,_contacts_0_wrenches_2_body_1_wrench_torque_y,_contacts_0_wrenches_2_body_1_wrench_torque_z,_contacts_0_wrenches_2_body_2_wrench_force_x,_contacts_0_wrenches_2_body_2_wrench_force_y,_contacts_0_wrenches_2_body_2_wrench_force_z,_contacts_0_wrenches_2_body_2_wrench_torque_x,_contacts_0_wrenches_2_body_2_wrench_torque_y,_contacts_0_wrenches_2_body_2_wrench_torque_z
6275000000,6,275000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.205103980966424,11.929923488703482,345.6319398727309,-0.0633060755540861,0.3542114318059756,0.9330201511092356,4.2639888855888763e-07,0,0,,,0,,0,-2.380120365962074,3.1378751110083924,4.118140135961576,0.0,0.0,0.0,2.380120365962074,-3.1378751110083924,-4.118140135961576,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6276000000,6,276000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.205403624504742,11.929948369610718,345.6319100959268,-0.0633060755540861,0.3542114318059756,0.9330201511092356,4.221179717017742e-07,0,0,,,0,,0,-2.380116799910775,3.137844539573947,4.118055282262997,0.0,0.0,0.0,2.380116799910775,-3.137844539573947,-4.118055282262997,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6277000000,6,277000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.20570326836887,11.92997325066264,345.6318803190457,-0.0633060755540861,0.3542114318059756,0.9330201511092356,4.1787987241359565e-07,0,0,,,0,,0,-2.3801131970980034,3.137813935322111,4.117970412551434,0.0,0.0,0.0,2.3801131970980034,-3.137813935322111,-4.117970412551434,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6278000000,6,278000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.206002912558804,11.929998131859051,345.6318505420876,-0.0633060755540861,0.3542114318059756,0.9330201511092356,4.1368418164655635e-07,0,0,,,0,,0,-2.3801096097471115,3.1377833453425024,4.117885551002091,0.0,0.0,0.0,2.3801096097471115,-3.1377833453425024,-4.117885551002091,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6280000000,6,279000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.2063025570745385,11.930023013199722,345.6318207650526,-0.0633060755540861,0.3542114318059756,0.9330201511092356,4.095303846179954e-07,0,0,,,0,,0,-2.380105964055011,3.1377527030516474,4.1178006633421695,0.0,0.0,0.0,2.380105964055011,-3.1377527030516474,-4.1178006633421695,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6280000000,6,280000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.206602201916076,11.9300478946845,345.6317909879409,-0.0633060755540861,0.3542114318059756,0.9330201511092356,4.0541817977746137e-07,0,0,,,0,,0,-2.3801023353352435,3.1377220760155398,4.11771578338959,0.0,0.0,0.0,2.3801023353352435,-3.1377220760155398,-4.11771578338959,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6282000000,6,281000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.2069018470834125,11.930072776313168,345.63176121075236,-0.0633060755540861,0.3542114318059756,0.9330201511092356,4.0134710596606555e-07,0,0,,,0,,0,-2.38009869589573,3.1376914394383997,4.117630898854593,0.0,0.0,0.0,2.38009869589573,-3.1376914394383997,-4.117630898854593,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6282000000,6,282000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.207201492576544,11.930097658085518,345.63173143348723,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.9731675750831474e-07,0,0,,,0,,0,-2.380095034718497,3.1376607839470423,4.117546006345103,0.0,0.0,0.0,2.380095034718497,-3.1376607839470423,-4.117546006345103,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6283000000,6,283000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.207501138395471,11.930122540001348,345.63170165614554,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.9332667493841006e-07,0,0,,,0,,0,-2.3800913482154753,3.137630105456554,4.117461101616193,0.0,0.0,0.0,2.3800913482154753,-3.137630105456554,-4.117461101616193,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6284000000,6,284000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.207800784540193,11.930147422060482,345.63167187872716,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.8937655819082373e-07,0,0,,,0,,0,-2.3800876651502474,3.1375994303271586,4.117376199273283,0.0,0.0,0.0,2.3800876651502474,-3.1375994303271586,-4.117376199273283,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6285000000,6,285000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.208100431010708,11.930172304262708,345.63164210123256,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.8546594906263554e-07,0,0,,,0,,0,-2.380083966988441,3.1375687418294675,4.1172912906847206,0.0,0.0,0.0,2.380083966988441,-3.1375687418294675,-4.1172912906847206,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6286000000,6,286000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.208400077807014,11.930197186607815,345.6316123236615,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.8159444380736485e-07,0,0,,,0,,0,-2.3800802463757047,3.1375380336582013,4.117206373437907,0.0,0.0,0.0,2.3800802463757047,-3.1375380336582013,-4.117206373437907,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6287000000,6,287000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.208699724929109,11.930222069095603,345.6315825460142,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.777616385813864e-07,0,0,,,0,,0,-2.380076522701971,3.1375073225519103,4.117121454242041,0.0,0.0,0.0,2.380076522701971,-3.1375073225519103,-4.117121454242041,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6288000000,6,288000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.208999372376992,11.930246951725865,345.63155276829076,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.7396713023496453e-07,0,0,,,0,,0,-2.3800727773645733,3.137476592555587,4.117036526976423,0.0,0.0,0.0,2.3800727773645733,-3.137476592555587,-4.117036526976423,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6289000000,6,289000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.20929902015067,11.930271834498427,345.63152299049113,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.7021062100628383e-07,0,0,,,0,,0,-2.3800690241308615,3.1374458554239797,4.116951596009203,0.0,0.0,0.0,2.3800690241308615,-3.1374458554239797,-4.116951596009203,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6290000000,6,290000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.209598668250137,11.930296717413063,345.6314932126155,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.664916566753495e-07,0,0,,,0,,0,-2.3800652590963414,3.137415108188049,4.116866661210697,0.0,0.0,0.0,2.3800652590963414,-3.137415108188049,-4.116866661210697,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6291000000,6,291000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.209898316675394,11.930321600469588,345.6314634346639,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.6280988760517547e-07,0,0,,,0,,0,-2.3800614832313443,3.1373843508298953,4.116781720314508,0.0,0.0,0.0,2.3800614832313443,-3.1373843508298953,-4.116781720314508,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292000000,6,292000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.21019796542645,11.930346483667817,345.6314336566363,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.5916501925359334e-07,0,0,,,0,,0,-2.380057700044521,3.1373535876966616,4.116696778544174,0.0,0.0,0.0,2.380057700044521,-3.1373535876966616,-4.116696778544174,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6293000000,6,293000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.21049761450329,11.930371367007488,345.6314038785329,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.5555649191554295e-07,0,0,,,0,,0,-2.380053878486753,3.137322790301738,4.116611820036956,0.0,0.0,0.0,2.380053878486753,-3.137322790301738,-4.116611820036956,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6294000000,6,294000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.21079726390593,11.930396250488458,345.63137410035387,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.519841182547667e-07,0,0,,,0,,0,-2.380050074424033,3.1372920086954212,4.116526869669238,0.0,0.0,0.0,2.380050074424033,-3.1372920086954212,-4.116526869669238,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6295000000,6,295000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.211096913634363,11.930421134110498,345.63134432209915,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.48447443968003e-07,0,0,,,0,,0,-2.3800462486442013,3.137261207762155,4.116441910024732,0.0,0.0,0.0,2.3800462486442013,-3.137261207762155,-4.116441910024732,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6296000000,6,296000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.2113965636886,11.93044601787342,345.6313145437689,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.4494617753844103e-07,0,0,,,0,,0,-2.3800424148872295,3.137230400352014,4.116356948865415,0.0,0.0,0.0,2.3800424148872295,-3.137230400352014,-4.116356948865415,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297000000,6,297000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.211696214068634,11.930470901777014,345.63128476536303,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.414799202572371e-07,0,0,,,0,,0,-2.3800385758980607,3.1371995881266708,4.116271984987935,0.0,0.0,0.0,2.3800385758980607,-3.1371995881266708,-4.116271984987935,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298000000,6,298000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.211995864774471,11.930495785821073,345.63125498688174,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.380483263176748e-07,0,0,,,0,,0,-2.3800346984117273,3.137168741413431,4.116187003973296,0.0,0.0,0.0,2.3800346984117273,-3.137168741413431,-4.116187003973296,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300000000,6,299000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.212295515806111,11.930520670005398,345.6312252083251,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.346510519669499e-07,0,0,,,0,,0,-2.3800308374101964,3.1371379103007206,4.116102032829057,0.0,0.0,0.0,2.3800308374101964,-3.1371379103007206,-4.116102032829057,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300000000,6,300000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.21259516716356,11.93054555432979,345.6311954296932,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.312877519673351e-07,0,0,,,0,,0,-2.3800269504945337,3.1371070556591776,4.1160170491954915,0.0,0.0,0.0,2.3800269504945337,-3.1371070556591776,-4.1160170491954915,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6301000000,6,301000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.21289481884682,11.930570438794037,345.6311656509861,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.279580843562613e-07,0,0,,,0,,0,-2.38002305494343,3.1370761937889817,4.115932063261246,0.0,0.0,0.0,2.38002305494343,-3.1370761937889817,-4.115932063261246,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6302000000,6,302000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.213194470855895,11.93059532339796,345.63113587220386,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.246617577834509e-07,0,0,,,0,,0,-2.380019159699449,3.1370453325215735,4.115847078460261,0.0,0.0,0.0,2.380019159699449,-3.1370453325215735,-4.115847078460261,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6303000000,6,303000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.2134941231907845,11.930620208141308,345.6311060933465,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.2139832405186914e-07,0,0,,,0,,0,-2.380015237293446,3.137014446975903,4.115762081735239,0.0,0.0,0.0,2.380015237293446,-3.137014446975903,-4.115762081735239,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6304000000,6,304000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.213793775851501,11.930645093023935,345.63107631441426,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.1816759971103886e-07,0,0,,,0,,0,-2.380011318552441,3.136983565187989,4.115677088084731,0.0,0.0,0.0,2.380011318552441,-3.136983565187989,-4.115677088084731,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6305000000,6,305000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.214093428838042,11.930669978045609,345.63104653540705,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.149691904374974e-07,0,0,,,0,,0,-2.3800073802455075,3.1369526662832063,4.1155920869755755,0.0,0.0,0.0,2.3800073802455075,-3.1369526662832063,-4.1155920869755755,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6306000000,6,306000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.214393082150408,11.93069486320611,345.6310167563251,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.118027017828817e-07,0,0,,,0,,0,-2.3800034235101464,3.1369217505157345,4.115507076587826,0.0,0.0,0.0,2.3800034235101464,-3.1369217505157345,-4.115507076587826,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6307000000,6,307000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.214692735788612,11.93071974850527,345.6309869771684,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.086679527530833e-07,0,0,,,0,,0,-2.379999488463355,3.1368908552410644,4.115422079087864,0.0,0.0,0.0,2.379999488463355,-3.1368908552410644,-4.115422079087864,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6308000000,6,308000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.2149923897526556,11.930744633942865,345.630957197937,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.05564549579751e-07,0,0,,,0,,0,-2.3799955100704597,3.1368599209727956,4.115337061800247,0.0,0.0,0.0,2.3799955100704597,-3.1368599209727956,-4.115337061800247,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6310000000,6,309000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.215292044042545,11.930769519518703,345.630927418631,-0.0633060755540861,0.3542114318059756,0.9330201511092356,3.0249220522859943e-07,0,0,,,0,,0,-2.379991538614836,3.1368289930236495,4.115252047918103,0.0,0.0,0.0,2.379991538614836,-3.1368289930236495,-4.115252047918103,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6310000000,6,310000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.215591698658279,11.930794405232547,345.6308976392506,-0.0633060755540861,0.3542114318059756,0.9330201511092356,2.9945052651414445e-07,0,0,,,0,,0,-2.3799875444507403,3.1367980454230797,4.1151670260321715,0.0,0.0,0.0,2.3799875444507403,-3.1367980454230797,-4.1151670260321715,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6311000000,6,311000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.21589135359987,11.930819291084232,345.6308678597956,-0.0633060755540861,0.3542114318059756,0.9330201511092356,2.96439335620291e-07,0,0,,,0,,0,-2.3799835623690337,3.1367671086766125,4.115082009616089,0.0,0.0,0.0,2.3799835623690337,-3.1367671086766125,-4.115082009616089,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6312000000,6,312000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.216191008867317,11.930844177073515,345.63083808026636,-0.0633060755540861,0.3542114318059756,0.9330201511092356,2.9345818582104943e-07,0,0,,,0,,0,-2.379979544286601,3.136736140289342,4.114996979031421,0.0,0.0,0.0,2.379979544286601,-3.136736140289342,-4.114996979031421,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6313000000,6,313000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.216490664460633,11.930869063200229,345.6308083006628,-0.0633060755540861,0.3542114318059756,0.9330201511092356,2.905068997027804e-07,0,0,,,0,,0,-2.3799755446778446,3.136705188493522,4.114911956797233,0.0,0.0,0.0,2.3799755446778446,-3.136705188493522,-4.114911956797233,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6314000000,6,314000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.216790320379821,11.930893949464153,345.6307785209851,-0.0633060755540861,0.3542114318059756,0.9330201511092356,2.8758513918869516e-07,0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6315000000,6,315000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.217089875269184,11.930918823390396,345.63074875284616,-0.0633060755540861,0.3542114318059756,0.9330201511092356,2.5898649033684324e-07,0,0,,,0,,0,-1.9129824704571659,2.724087922458252,3.924489589812383,0.0,0.0,0.0,1.9129824704571659,-2.724087922458252,-3.924489589812383,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6316000000,6,316000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.217389426415964,11.930943701181837,345.63071898349375,-0.0633060755540861,0.3542114318059756,0.9330201511092356,2.5638280559681087e-07,0,0,,,0,,0,-2.420155826976038,3.181904771058332,4.160791826757507,0.0,0.0,0.0,2.420155826976038,-3.181904771058332,-4.160791826757507,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6317000000,6,317000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-7.217688977879469,11.930968579078579,345.6306892140799,-0.0633060755540861,0.3542114318059756,0.9330201511092356,2.538059700879502e-07,0,0,,,0,,0,-2.420169556701641,3.1818923063180633,4.160722617259121,0.0,0.0,0.0,2.420169556701641,-3.1818923063180633,-4.160722617259121,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
