timestamp,_header_stamp_sec,_header_stamp_nanosec,_header_frame_id,_contacts_0_collision1_id,_contacts_0_collision1_name,_contacts_0_collision1_type,_contacts_0_collision2_id,_contacts_0_collision2_name,_contacts_0_collision2_type,_contacts_0_positions_0_x,_contacts_0_positions_0_y,_contacts_0_positions_0_z,_contacts_0_normals_0_x,_contacts_0_normals_0_y,_contacts_0_normals_0_z,_contacts_0_depths_0,_contacts_0_wrenches_0_header_stamp_sec,_contacts_0_wrenches_0_header_stamp_nanosec,_contacts_0_wrenches_0_header_frame_id,_contacts_0_wrenches_0_body_1_name_data,_contacts_0_wrenches_0_body_1_id_data,_contacts_0_wrenches_0_body_2_name_data,_contacts_0_wrenches_0_body_2_id_data,_contacts_0_wrenches_0_body_1_wrench_force_x,_contacts_0_wrenches_0_body_1_wrench_force_y,_contacts_0_wrenches_0_body_1_wrench_force_z,_contacts_0_wrenches_0_body_1_wrench_torque_x,_contacts_0_wrenches_0_body_1_wrench_torque_y,_contacts_0_wrenches_0_body_1_wrench_torque_z,_contacts_0_wrenches_0_body_2_wrench_force_x,_contacts_0_wrenches_0_body_2_wrench_force_y,_contacts_0_wrenches_0_body_2_wrench_force_z,_contacts_0_wrenches_0_body_2_wrench_torque_x,_contacts_0_wrenches_0_body_2_wrench_torque_y,_contacts_0_wrenches_0_body_2_wrench_torque_z,_contacts_0_positions_1_x,_contacts_0_positions_1_y,_contacts_0_positions_1_z,_contacts_0_normals_1_x,_contacts_0_normals_1_y,_contacts_0_normals_1_z,_contacts_0_depths_1,_contacts_0_wrenches_1_header_stamp_sec,_contacts_0_wrenches_1_header_stamp_nanosec,_contacts_0_wrenches_1_header_frame_id,_contacts_0_wrenches_1_body_1_name_data,_contacts_0_wrenches_1_body_1_id_data,_contacts_0_wrenches_1_body_2_name_data,_contacts_0_wrenches_1_body_2_id_data,_contacts_0_wrenches_1_body_1_wrench_force_x,_contacts_0_wrenches_1_body_1_wrench_force_y,_contacts_0_wrenches_1_body_1_wrench_force_z,_contacts_0_wrenches_1_body_1_wrench_torque_x,_contacts_0_wrenches_1_body_1_wrench_torque_y,_contacts_0_wrenches_1_body_1_wrench_torque_z,_contacts_0_wrenches_1_body_2_wrench_force_x,_contacts_0_wrenches_1_body_2_wrench_force_y,_contacts_0_wrenches_1_body_2_wrench_force_z,_contacts_0_wrenches_1_body_2_wrench_torque_x,_contacts_0_wrenches_1_body_2_wrench_torque_y,_contacts_0_wrenches_1_body_2_wrench_torque_z
14000000,0,14000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.132935691496987,11.440369766378748,345.943440534852,-0.14384094075303536,0.36460917708121393,0.9199836584154317,1.5468131971549396e-05,0,0,,,0,,0,35.32402657989699,19.38584690818039,46.0435736953843,0.0,0.0,0.0,-35.32402657989699,-19.38584690818039,-46.0435736953843,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15000000,0,15000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.132935657263767,11.440369725870863,345.94344055625857,-0.14384094075303536,0.36460917708121393,0.9199836584154317,1.5313537627487106e-05,0,0,,,0,,0,35.32403328134111,19.385886815056754,46.043650971541474,0.0,0.0,0.0,-35.32403328134111,-19.385886815056754,-46.043650971541474,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16000000,0,16000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.132935674601327,11.44036978750147,345.9434405291223,-0.14384094075303536,0.36460917708121393,0.9199836584154317,1.5160489223980942e-05,0,0,,,0,,0,35.324039010732065,19.38592625709331,46.04372668427242,0.0,0.0,0.0,-35.324039010732065,-19.38592625709331,-46.04372668427242,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18000000,0,17000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.132935743508786,11.440369951271563,345.9434404534429,-0.14384094075303536,0.36460917708121393,0.9199836584154317,1.5008971157665085e-05,0,0,,,0,,0,35.324043769222705,19.385965238731764,46.04380084180707,0.0,0.0,0.0,-35.324043769222705,-19.385965238731764,-46.04380084180707,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18000000,0,18000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.1329358639852956,11.44037021718217,345.94344032922015,-0.14384094075303536,0.36460917708121393,0.9199836584154317,1.4858967992498194e-05,0,0,,,0,,0,35.324047557999556,19.386003764405515,46.04387345232958,0.0,0.0,0.0,-35.324047557999556,-19.386003764405515,-46.04387345232958,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19000000,0,19000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.132936036030012,11.440370585234291,345.9434401564538,-0.14384094075303536,0.36460917708121393,0.9199836584154317,1.4710464304873442e-05,0,0,,,0,,0,35.32405037435424,19.386041833475076,46.04394451676821,0.0,0.0,0.0,-35.32405037435424,-19.386041833475076,-46.04394451676821,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20000000,0,20000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.132936259642149,11.440371055429022,345.9434399351435,-0.14384094075303536,0.36460917708121393,0.9199836584154317,1.4563445048840218e-05,0,0,,,0,,0,35.324052223089225,19.386079456560946,46.04401405341952,0.0,0.0,0.0,-35.324052223089225,-19.386079456560946,-46.04401405341952,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22000000,0,21000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.132936534820916,11.440371627767416,345.9434396652889,-0.14384094075303536,0.36460917708121393,0.9199836584154317,1.4417895137772141e-05,0,0,,,0,,0,35.32405310608543,19.386116633769902,46.044082059871286,0.0,0.0,0.0,-35.32405310608543,-19.386116633769902,-46.044082059871286,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22000000,0,22000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.132936861565579,11.44037230225062,345.9434393468897,-0.14384094075303536,0.36460917708121393,0.9199836584154317,1.4273799807368315e-05,0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
61000000,0,61000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.141301178934553,11.440738166367819,345.94198657250445,-0.14384094075303536,0.36460917708121393,0.9199836584154317,9.754792704341764e-05,0,0,,,0,,0,-10.635151882885992,259.2678276846039,760.0068990332387,0.0,0.0,0.0,10.635151882885992,-259.2678276846039,-760.0068990332387,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
62000000,0,62000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.141589507299106,11.440743549740825,345.94193935835017,-0.14384094075303536,0.36460917708121393,0.9199836584154317,9.657319650814566e-05,0,0,,,0,,0,9.511091874261426,0.4861269268001984,53.90538651354052,0.0,0.0,0.0,-9.511091874261426,-0.4861269268001984,-53.90538651354052,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
63000000,0,63000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.141877214070958,11.440749322338284,345.94189208712487,-0.14384094075303536,0.36460917708121393,0.9199836584154317,9.560680452268266e-05,0,0,,,0,,0,9.505970620573978,0.47898790441799965,53.89648676778478,0.0,0.0,0.0,-9.505970620573978,-0.47898790441799965,-53.89648676778478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
64000000,0,64000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.142164299511116,11.440755483610417,345.9418447590058,-0.14384094075303536,0.36460917708121393,0.9199836584154317,9.46501244528941e-05,0,0,,,0,,0,9.502016327454417,0.47508966899397054,53.89514086114572,0.0,0.0,0.0,-9.502016327454417,-0.47508966899397054,-53.89514086114572,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
65000000,0,65000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.142450763579356,11.44076203304909,345.9417973742005,-0.14384094075303536,0.36460917708121393,0.9199836584154317,9.370305029511583e-05,0,0,,,0,,0,9.49728886412004,0.4706899451267401,53.893637191782986,0.0,0.0,0.0,-9.49728886412004,-0.4706899451267401,-53.893637191782986,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66000000,0,66000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.142736606236017,11.44076897015017,345.94174993291506,-0.14384094075303536,0.36460917708121393,0.9199836584154317,9.27654771979286e-05,0,0,,,0,,0,20.09286306944908,29.681508227448177,23.85283715196276,0.0,0.0,0.0,-20.09286306944908,-29.681508227448177,-23.85283715196276,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
