timestamp,_header_stamp_sec,_header_stamp_nanosec,_header_frame_id,_contacts_0_collision1_id,_contacts_0_collision1_name,_contacts_0_collision1_type,_contacts_0_collision2_id,_contacts_0_collision2_name,_contacts_0_collision2_type,_contacts_0_positions_0_x,_contacts_0_positions_0_y,_contacts_0_positions_0_z,_contacts_0_normals_0_x,_contacts_0_normals_0_y,_contacts_0_normals_0_z,_contacts_0_depths_0,_contacts_0_wrenches_0_header_stamp_sec,_contacts_0_wrenches_0_header_stamp_nanosec,_contacts_0_wrenches_0_header_frame_id,_contacts_0_wrenches_0_body_1_name_data,_contacts_0_wrenches_0_body_1_id_data,_contacts_0_wrenches_0_body_2_name_data,_contacts_0_wrenches_0_body_2_id_data,_contacts_0_wrenches_0_body_1_wrench_force_x,_contacts_0_wrenches_0_body_1_wrench_force_y,_contacts_0_wrenches_0_body_1_wrench_force_z,_contacts_0_wrenches_0_body_1_wrench_torque_x,_contacts_0_wrenches_0_body_1_wrench_torque_y,_contacts_0_wrenches_0_body_1_wrench_torque_z,_contacts_0_wrenches_0_body_2_wrench_force_x,_contacts_0_wrenches_0_body_2_wrench_force_y,_contacts_0_wrenches_0_body_2_wrench_force_z,_contacts_0_wrenches_0_body_2_wrench_torque_x,_contacts_0_wrenches_0_body_2_wrench_torque_y,_contacts_0_wrenches_0_body_2_wrench_torque_z,_contacts_0_positions_1_x,_contacts_0_positions_1_y,_contacts_0_positions_1_z,_contacts_0_normals_1_x,_contacts_0_normals_1_y,_contacts_0_normals_1_z,_contacts_0_depths_1,_contacts_0_wrenches_1_header_stamp_sec,_contacts_0_wrenches_1_header_stamp_nanosec,_contacts_0_wrenches_1_header_frame_id,_contacts_0_wrenches_1_body_1_name_data,_contacts_0_wrenches_1_body_1_id_data,_contacts_0_wrenches_1_body_2_name_data,_contacts_0_wrenches_1_body_2_id_data,_contacts_0_wrenches_1_body_1_wrench_force_x,_contacts_0_wrenches_1_body_1_wrench_force_y,_contacts_0_wrenches_1_body_1_wrench_force_z,_contacts_0_wrenches_1_body_1_wrench_torque_x,_contacts_0_wrenches_1_body_1_wrench_torque_y,_contacts_0_wrenches_1_body_1_wrench_torque_z,_contacts_0_wrenches_1_body_2_wrench_force_x,_contacts_0_wrenches_1_body_2_wrench_force_y,_contacts_0_wrenches_1_body_2_wrench_force_z,_contacts_0_wrenches_1_body_2_wrench_torque_x,_contacts_0_wrenches_1_body_2_wrench_torque_y,_contacts_0_wrenches_1_body_2_wrench_torque_z
3367000000,3,366000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.388403800064426,11.455464483642823,345.90249371958055,-0.11134263127768407,0.3819055515588588,0.9174698731558903,8.197907149926078e-07,0,0,,,0,,0,-32.60778804423586,34.465837647727625,70.399734586663,0.0,0.0,0.0,32.60778804423586,-34.465837647727625,-70.399734586663,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3367000000,3,367000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.388698373084311,11.455482927291566,345.90245029334045,-0.11134263127768407,0.3819055515588588,0.9174698731558903,8.117371602806011e-07,0,0,,,0,,0,-27.704173591257096,18.474978156979144,30.99766856819531,0.0,0.0,0.0,27.704173591257096,-18.474978156979144,-30.99766856819531,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3368000000,3,368000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.388992902911746,11.455501424801799,345.9024068499218,-0.11134263127768407,0.3819055515588588,0.9174698731558903,8.036788343018797e-07,0,0,,,0,,0,-27.703434862939524,18.475244809198404,30.997841415417614,0.0,0.0,0.0,27.703434862939524,-18.475244809198404,-30.997841415417614,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3369000000,3,369000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.389287389538776,11.455519976164362,345.9023633893293,-0.11134263127768407,0.3819055515588588,0.9174698731558903,7.957004995173822e-07,0,0,,,0,,0,-27.702539028968893,18.47560994591203,30.998507562269964,0.0,0.0,0.0,27.702539028968893,-18.47560994591203,-30.998507562269964,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3370000000,3,370000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.3895818329653835,11.455538581374668,345.9023199115649,-0.11134263127768407,0.3819055515588588,0.9174698731558903,7.878012634882083e-07,0,0,,,0,,0,-27.701643183878236,18.47597498965788,30.99917354887967,0.0,0.0,0.0,27.701643183878236,-18.47597498965788,-30.99917354887967,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3371000000,3,371000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.389876233191549,11.455557240428165,345.90227641663046,-0.11134263127768407,0.3819055515588588,0.9174698731558903,7.799802842073377e-07,0,0,,,0,,0,-27.70074735896516,18.47633994293094,30.99983936686483,0.0,0.0,0.0,27.70074735896516,-18.47633994293094,-30.99983936686483,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3372000000,3,372000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.390170590217231,11.455575953320297,345.902232904528,-0.11134263127768407,0.3819055515588588,0.9174698731558903,7.722367203616409e-07,0,0,,,0,,0,-27.699851531544105,18.47670479917381,31.000505022603445,0.0,0.0,0.0,27.699851531544105,-18.47670479917381,-31.000505022603445,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3373000000,3,373000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.390464904042392,11.455594720046545,345.90218937525924,-0.11134263127768407,0.3819055515588588,0.9174698731558903,7.645697791269779e-07,0,0,,,0,,0,-27.698955724475276,18.477069564383047,31.00117050888268,0.0,0.0,0.0,27.698955724475276,-18.477069564383047,-31.00117050888268,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3374000000,3,374000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.390759174666965,11.455613540602371,345.90214582882624,-0.11134263127768407,0.3819055515588588,0.9174698731558903,7.569786147632043e-07,0,0,,,0,,0,-27.69805990050614,18.477434226486523,31.001835830047668,0.0,0.0,0.0,27.69805990050614,-18.477434226486523,-31.001835830047668,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3375000000,3,375000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.391053402090892,11.455632414983281,345.9021022652307,-0.11134263127768407,0.3819055515588588,0.9174698731558903,7.494624860854282e-07,0,0,,,0,,0,-27.697164087386227,18.477798792125878,31.002500981412368,0.0,0.0,0.0,27.697164087386227,-18.477798792125878,-31.002500981412368,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
