timestamp,_data_0,_data_1,_data_2,_data_3,_data_4,_data_5,_data_6
3680000000,3.5183310508728027,0.2171691358089447,3.969008321291767e-05,0.35026270151138306,0.010471443645656109,117.583251953125,0.04209594801068306
3681000000,3.5172276496887207,0.2166898250579834,-0.0002695190196391195,0.35149335861206055,-0.07126451283693314,35.1895866394043,0.019273681566119194
3682000000,3.516474962234497,0.21656465530395508,-0.000657882948871702,0.35172921419143677,-0.1740533411502838,38.40742492675781,0.020404357463121414
3683000000,3.51572847366333,0.2164461314678192,-0.001024660305120051,0.3519464433193207,-0.2712373435497284,38.41182327270508,0.020404357463121414
3684000000,3.514984369277954,0.21632853150367737,-0.0013791016535833478,0.3521614372730255,-0.3652575612068176,38.40449142456055,0.020404357463121414
3685000000,3.5146210193634033,0.21598394215106964,-0.0016212424961850047,0.35312652587890625,-0.4300718307495117,41.32951354980469,0.02139587327837944
3686000000,3.514260768890381,0.2156456708908081,-0.0018479388672858477,0.3540734350681305,-0.49097442626953125,41.322242736816406,0.02139587327837944
3687000000,3.5139012336730957,0.2153111845254898,-0.0020671463571488857,0.3550093173980713,-0.5500648617744446,41.31452941894531,0.02139587327837944
3688000000,3.513542652130127,0.21498043835163116,-0.0022790951188653708,0.35593438148498535,-0.6073931455612183,41.30699920654297,0.02139587327837944
3689000000,3.5131847858428955,0.2146533727645874,-0.002484008204191923,0.3568487763404846,-0.6630076766014099,41.29964065551758,0.02139587327837944
3690000000,3.5128278732299805,0.21432991325855255,-0.0026821012143045664,0.35775265097618103,-0.7169557213783264,41.29245376586914,0.02137847989797592
3691000000,3.5124716758728027,0.21401000022888184,-0.002873640274628997,0.3586462736129761,-0.7692984938621521,41.28773498535156,0.02137847989797592
3692000000,3.5121164321899414,0.21369358897209167,-0.0030587741639465094,0.3595297038555145,-0.8200660943984985,41.2808723449707,0.021361084654927254
3693000000,3.5117621421813965,0.2133806198835373,-0.00323776388540864,0.3604031801223755,-0.8693196773529053,41.2764778137207,0.021361084654927254
3694000000,3.5114083290100098,0.2130710631608963,-0.00341073633171618,0.36126676201820374,-0.9170842170715332,41.269927978515625,0.021361084654927254
3695000000,3.5110552310943604,0.21276484429836273,-0.0035778749734163284,0.3621205687522888,-0.9634007811546326,41.26352310180664,0.021361084654927254
3696000000,3.514509916305542,0.21259011328220367,-0.003480621613562107,0.36327093839645386,-0.9379886388778687,29.765331268310547,0.017255859449505806
3697000000,3.5145435333251953,0.21235522627830505,-0.003672962076961994,0.3639805018901825,-0.990906834602356,40.404457092285156,0.021065369248390198
3698000000,3.514575958251953,0.21209892630577087,-0.0038111209869384766,0.3647540211677551,-1.0294142961502075,40.2283935546875,0.021013183519244194
3699000000,3.5146076679229736,0.21184615790843964,-0.003945406526327133,0.3655167818069458,-1.0669488906860352,40.228553771972656,0.021013183519244194
3700000000,3.514638900756836,0.21159635484218597,-0.004075485747307539,0.3662705719470978,-1.1034181118011475,40.226627349853516,0.021013183519244194
3701000000,3.51466965675354,0.2113494873046875,-0.004201496485620737,0.3670154809951782,-1.1388545036315918,40.221702575683594,0.021013183519244194
3702000000,3.514699697494507,0.21110552549362183,-0.004323545843362808,0.3677515685558319,-1.1732820272445679,40.21961975097656,0.020995788276195526
3703000000,3.5147294998168945,0.21086439490318298,-0.004441865719854832,0.36847907304763794,-1.2067590951919556,40.21754837036133,0.020995788276195526
3704000000,3.514758586883545,0.2106260508298874,-0.004556442145258188,0.3691980838775635,-1.2392778396606445,40.21570587158203,0.020995788276195526
3705000000,3.514787197113037,0.21039046347141266,-0.004667384549975395,0.36990877985954285,-1.2708635330200195,40.21388244628906,0.020978393033146858
3706000000,3.514815330505371,0.21015754342079163,-0.004774911794811487,0.37061139941215515,-1.301572322845459,40.215091705322266,0.020978393033146858
3707000000,3.5148427486419678,0.2099272906780243,-0.004879013169556856,0.3713058829307556,-1.3313968181610107,40.21330642700195,0.020978393033146858
3708000000,3.5148699283599854,0.20969969034194946,-0.004979787860065699,0.37199240922927856,-1.3603607416152954,40.2115364074707,0.020978393033146858
3709000000,3.5148966312408447,0.20947471261024475,-0.005077338311821222,0.37267088890075684,-1.3884879350662231,40.2095947265625,0.020978393033146858
3710000000,3.514922857284546,0.20925234258174896,-0.005171758122742176,0.37334150075912476,-1.41580069065094,40.207672119140625,0.020978393033146858
3711000000,3.514948844909668,0.20903252065181732,-0.0052631329745054245,0.37400445342063904,-1.4423191547393799,40.205963134765625,0.020978393033146858
3712000000,3.5149741172790527,0.20881518721580505,-0.0053515504114329815,0.37465980648994446,-1.4680644273757935,40.20426940917969,0.020978393033146858
3713000000,3.5149989128112793,0.20860034227371216,-0.005437101703137159,0.3753076195716858,-1.493058204650879,40.20240020751953,0.020978393033146858
